subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
954995,21,0,69,1,56,6,-1.0101296
954995,21,0,70,0,-48,6,-1.1478368
954995,21,0,71,1,48,6,-1.0720851
954995,21,0,72,0,-48,6,-1.1361626
954995,21,0,73,0,-32,6,-1.098345
954995,21,0,74,0,16,5,-1.3241705
954995,21,0,75,1,56,6,-1.2905264
954995,21,0,76,0,-16,6,-1.3267337
954995,21,0,77,0,8,2,-1.4021231
954995,21,0,78,0,-40,6,-1.3953359
954995,21,0,79,1,40,5,-1.2731954
954995,21,0,80,0,-16,6,-1.0573683
954995,21,0,81,1,32,5,-1.1322119
954995,21,0,83,1,40,5,-1.2060012
954995,21,0,84,0,-48,6,-1.3589913
954995,21,0,85,0,48,4,-1.5831225
954995,21,0,86,1,48,5,-1.656377
954995,21,0,87,0,-64,6,-1.689926
954995,21,0,88,1,32,5,-1.6364536
954995,21,0,89,0,48,2,-1.811894
954995,21,0,90,0,8,5,-1.8043059
954995,21,0,91,0,-40,6,-1.7527282
954995,21,0,92,0,24,1,-1.723615
954995,21,0,93,1,40,2,-1.6092685
954995,21,0,94,0,-56,6,-1.5285366
954995,21,0,95,0,-32,6,-1.5624313
954995,21,0,96,1,16,4,-1.5881556
954995,21,0,97,0,-56,6,-1.8494623
954995,21,0,98,0,-24,6,-1.9121108
954995,21,0,100,0,24,2,-2.0847735
954995,21,0,101,0,-8,3,-2.1623688
954995,21,0,102,0,16,3,-2.3637471
954995,21,0,103,0,-64,6,-2.250379
954995,21,0,104,0,-16,6,-2.224187
954995,21,0,105,0,8,2,-2.2802715
954995,21,0,106,0,-64,6,-2.2722151
954995,21,0,107,0,-32,6,-2.2367337
954995,21,0,108,0,-8,2,-2.1932802
954995,21,0,109,0,-8,2,-2.0393667
954995,21,0,110,0,8,3,-2.068439
954995,21,0,111,0,-24,6,-1.8249352
954995,21,0,113,0,-56,6,-1.660801
954995,21,0,114,0,-40,6,-1.5395098
954995,21,0,115,1,56,6,-1.3102682
954995,21,0,116,0,-24,6,-1.2073271
954995,21,0,117,1,40,6,-0.92798126
954995,21,0,118,0,-8,2,-0.9081712
954995,21,0,119,0,-48,6,-0.7162395
954995,21,0,120,0,-56,6,-0.6731268
954995,21,0,122,1,32,6,-0.69396406
954995,21,0,123,0,-24,6,-0.6309317
