subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
954564,20,0,22,1,-0.7777777777777778,4,0.81477684
954564,20,0,23,1,0.6666666666666666,6,0.792742
954564,20,0,24,0,-0.6666666666666666,5,0.76143914
954564,20,0,25,1,0.7777777777777778,6,0.79700714
954564,20,0,26,1,0.1111111111111111,6,0.8164082
954564,20,0,27,1,0.8888888888888888,6,0.8175942
954564,20,0,28,1,0.2222222222222222,5,0.8193607
954564,20,0,29,1,0.0,5,0.79497886
954564,20,0,30,0,-0.7777777777777778,6,0.7477134
954564,20,0,31,1,0.5555555555555556,6,0.7383849
954564,20,0,32,1,-0.6666666666666666,4,0.73010963
954564,20,0,33,0,-0.4444444444444444,5,0.64269924
954564,20,0,34,1,-0.1111111111111111,6,0.62213266
954564,20,0,35,1,0.0,5,0.555489
954564,20,0,36,1,0.1111111111111111,6,0.4341813
954564,20,0,37,0,0.2222222222222222,5,0.27469248
954564,20,0,38,0,-0.1111111111111111,5,0.20715378
954564,20,0,39,0,0.4444444444444444,5,0.19874746
954564,20,0,40,1,-0.8888888888888888,6,0.28486982
954564,20,0,41,0,-0.8888888888888888,5,0.26784265
954564,20,0,42,1,0.3333333333333333,6,0.27686372
954564,20,0,43,0,-0.3333333333333333,6,0.25105888
954564,20,0,44,1,0.6666666666666666,6,0.28402978
954564,20,0,45,1,0.3333333333333333,6,0.28844264
954564,20,0,46,1,0.1111111111111111,6,0.26910368
954564,20,0,47,1,0.5555555555555556,6,0.19576064
954564,20,0,48,0,0.4444444444444444,6,0.08800114
954564,20,0,49,0,0.7777777777777778,5,0.075532265
954564,20,0,50,0,-0.8888888888888888,6,0.17536633
954564,20,0,51,1,-0.2222222222222222,6,0.30855608
954564,20,0,52,1,-0.6666666666666666,1,0.370885
954564,20,0,53,1,0.3333333333333333,6,0.35055318
954564,20,0,54,1,0.2222222222222222,6,0.30113798
954564,20,0,55,0,-0.3333333333333333,6,0.2063454
954564,20,0,56,1,-0.2222222222222222,6,0.17787349
954564,20,0,57,1,0.3333333333333333,6,0.07417894
954564,20,0,58,0,0.0,1,-0.07699128
954564,20,0,59,0,0.5555555555555556,6,-0.16742092
954564,20,0,60,1,0.8888888888888888,6,-0.15243582
954564,20,0,61,1,0.6666666666666666,6,-0.16806678
954564,20,0,62,0,0.2222222222222222,6,-0.22602755
954564,20,0,63,0,-0.5555555555555556,6,-0.2122771
954564,20,0,64,0,-0.7777777777777778,6,-0.18124112
954564,20,0,65,1,-0.1111111111111111,6,-0.1270553
954564,20,0,66,0,0.0,6,-0.14912343
954564,20,0,67,1,0.8888888888888888,6,-0.1064473
954564,20,0,68,1,0.7777777777777778,6,-0.09960668
954564,20,0,69,1,0.6666666666666666,6,-0.11836547
954564,20,0,70,0,0.5555555555555556,6,-0.16508135
954564,20,0,71,1,0.8888888888888888,6,-0.12023598
954564,20,0,72,1,0.6666666666666666,6,-0.09421106
954564,20,0,73,0,-0.5555555555555556,6,-0.10061319
954564,20,0,74,1,0.4444444444444444,6,-0.073850274
