correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.7855598424563941,0.9365917,0.9898803,0.979887,0.1239166,0.25688118,0.7717713,0.120837204
0.7325938429386705,0.8234334,0.9577179,0.96535736,0.1473433,0.15048671,-0.15427724,0.6776358
0.836870026525199,1.1303426,0.9535419,0.97060645,0.15707451,0.2517485,0.5980019,0.05094261
0.6913431396190017,0.7515618,0.95887256,0.94765866,0.19641116,0.23036814,-0.06499351,0.39815286
0.8318503335744715,0.5425342,0.98713595,0.9682103,0.13428703,0.21730416,0.15729159,0.24859788
0.823338156096777,0.4541203,0.95576584,0.95222896,0.114975914,0.14837144,-0.49195972,-0.23551603
0.7554416847520296,0.6349229,0.9594465,0.9411071,0.17640148,0.1781848,-0.45711178,-0.013453181
0.7524716662647697,0.48040324,0.9502575,0.94337994,0.068035394,0.21951307,-0.6491992,-0.14753765
0.7889719475926373,0.65581274,0.9868214,0.97203314,0.10768636,0.1762554,0.13211788,0.6013025
0.5797283176593522,0.9450202,0.9542998,0.9701681,0.1205926,0.16267459,0.5193217,0.646727
0.8897677035608069,0.5449735,0.97905564,0.9607335,0.056259792,0.18114251,0.14707592,-0.42218104
0.8866047745358091,0.69988984,0.95483685,0.9591448,0.2176845,0.14502512,1.3635452,0.21564232
0.8487300056265574,0.7234465,0.973849,0.9600978,0.15963763,0.34829852,-0.5999608,-0.11834981
0.9156337914958605,1.0226872,0.99010164,0.96235675,0.25014928,0.76357645,-0.25294194,-0.13465658
0.7902218471183988,0.5916396,0.94141316,0.9470651,0.1929345,0.29757923,-0.20304129,-0.11892594
0.8639176915038984,0.67161655,0.9508583,0.95247465,0.17928034,0.36514974,-0.68077016,-0.28989697
0.9057672212844627,1.0443288,0.96133435,0.9824616,0.4255207,0.33266336,-0.3085979,0.21638909
0.3519893899204244,1.7293713,0.9922848,0.9885844,0.1605952,0.40675497,0.058250282,-0.56865555
0.425761594727112,0.72089297,0.9534521,0.9581005,0.15997523,0.13155092,-0.3698025,-0.37108114
0.810955710955711,0.9914219,0.97893435,0.9472936,0.37436277,0.38029158,0.07267675,0.37341782
0.8902580178442248,0.8495004,0.9926985,0.9793916,0.15720844,0.42839766,0.009827895,0.31207028
0.9244192589020175,0.77001196,0.9882039,0.9598946,0.14243144,0.19545156,-0.093937054,0.18228903
0.6269913994051924,1.711637,0.98009837,0.96661115,0.7500796,0.22342588,0.26403078,-0.2990558
0.8358049995981031,1.1342292,0.9708468,0.9654603,0.35392222,0.2627952,-0.67860556,-0.5199114
0.891881681536854,0.9298307,0.972163,0.96834844,0.12183121,0.41744918,-0.07764969,-0.23484433
0.5440639819950165,0.69092655,0.90988857,0.9406017,0.15591665,0.18402562,-1.0559449,-0.055384327
0.8726147415802589,0.73028415,0.9730415,0.96825,0.15392996,0.1829583,0.8036223,-0.6262342
