subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
1235178,31,1,54,0,-0.25,4,0.8682394
1235178,31,1,55,0,-0.875,6,0.83440167
1235178,31,1,56,0,-1.0,5,0.81275123
1235178,31,1,57,0,-0.75,5,0.80090046
1235178,31,1,58,1,0.25,5,0.7966891
1235178,31,1,59,0,-0.75,3,0.774317
1235178,31,1,60,0,-1.0,6,0.75647885
1235178,31,1,61,1,0.875,6,0.75151896
1235178,31,1,62,1,1.0,6,0.7410069
1235178,31,1,63,0,-0.625,6,0.7293229
1235178,31,1,64,0,-0.5,6,0.72635335
1235178,31,1,65,0,-0.875,6,0.75723
1235178,31,1,66,1,0.75,6,0.80060434
1235178,31,1,67,1,0.625,6,0.83962107
1235178,31,1,68,1,0.0,6,0.86612725
1235178,31,1,69,1,0.25,5,0.85004
1235178,31,1,70,0,-0.125,5,0.81981516
1235178,31,1,71,0,-0.375,1,0.8475197
1235178,31,1,72,1,-0.25,5,0.91670895
1235178,31,1,73,1,0.5,5,0.93759936
1235178,31,1,74,1,0.625,4,0.9393043
1235178,31,1,75,0,-0.875,6,0.9453059
1235178,31,1,76,1,-0.25,6,0.96619296
1235178,31,1,77,1,0.75,6,0.92924565
1235178,31,1,78,1,0.875,6,0.90460193
1235178,31,1,79,0,-0.25,6,0.8628244
1235178,31,1,80,0,-0.5,4,0.8698965
1235178,31,1,81,1,0.75,6,0.9207893
1235178,31,1,82,1,-0.125,5,0.96880776
1235178,31,1,83,1,0.5,6,0.9768094
1235178,31,1,84,1,0.625,6,0.95891553
1235178,31,1,85,1,0.875,6,0.9388705
1235178,31,1,86,1,0.25,6,0.92285335
1235178,31,1,87,1,-0.5,4,0.89068717
1235178,31,1,88,1,0.125,5,0.78112286
1235178,31,1,89,0,0.375,1,0.64223826
1235178,31,1,90,0,-0.625,5,0.5822329
1235178,31,1,91,1,0.375,6,0.5423543
1235178,31,1,92,0,0.375,1,0.48180485
1235178,31,1,93,0,-1.0,6,0.5017819
1235178,31,1,94,0,-1.0,6,0.5193983
1235178,31,1,95,0,-0.375,5,0.5318072
1235178,31,1,96,0,-0.75,5,0.5763209
1235178,31,1,97,1,0.75,5,0.63488925
1235178,31,1,98,1,0.75,6,0.6755994
1235178,31,1,99,1,0.5,6,0.71331805
1235178,31,1,100,0,-0.5,2,0.7436198
1235178,31,1,101,1,0.0,6,0.7947894
1235178,31,1,102,0,-0.75,6,0.80714047
1235178,31,1,103,1,0.875,6,0.831799
1235178,31,1,104,0,-1.0,6,0.8588284
1235178,31,1,105,1,0.0,5,0.89113855
1235178,31,1,106,0,-0.125,5,0.89647704
1235178,31,1,107,1,0.125,5,0.94721425
1235178,31,1,108,0,-1.0,1,0.9901202
1235178,31,1,109,1,0.625,1,1.0394752
1235178,31,1,110,0,-0.625,5,1.0801159
1235178,31,1,111,1,0.625,6,1.1540341
1235178,31,1,112,1,-0.75,6,1.2220076
1235178,31,1,113,0,-0.375,6,1.2136616
1235178,31,1,114,1,-0.375,6,1.2604107
1235178,31,1,115,1,0.375,6,1.2595495
1235178,31,1,116,1,1.0,6,1.2629704
1235178,31,1,117,1,-0.125,6,1.2659934
1235178,31,1,118,0,-0.875,6,1.2343936
1235178,31,1,119,1,0.5,6,1.2245799
1235178,31,1,120,1,0.0,1,1.2122098
1235178,31,1,121,0,-0.625,6,1.1711805
1235178,31,1,122,1,-0.25,6,1.1672372
1235178,31,1,123,0,0.125,1,1.1216002
1235178,31,1,124,1,0.125,6,1.1589317
1235178,31,1,125,1,1.0,6,1.1790504
1235178,31,1,126,0,-0.875,6,1.2004071
1235178,31,1,127,0,-0.875,6,1.2409236
1235178,31,1,128,1,0.0,6,1.3144803
1235178,31,1,129,1,0.25,4,1.3664613
1235178,31,1,130,1,-0.5,5,1.4122038
1235178,31,1,131,1,0.875,6,1.3993084
1235178,31,1,132,1,1.0,6,1.3967617
1235178,31,1,133,1,0.25,6,1.4040759
1235178,31,1,134,1,1.0,6,1.404317
1235178,31,1,135,1,-0.75,6,1.3985145
1235178,31,1,136,0,-0.625,6,1.3194528
1235180,21,1,1,1,0.375,4,1.233056
1235180,21,1,2,1,-0.125,6,1.2867607
1235180,21,1,3,1,0.25,1,1.296316
1235180,21,1,4,1,1.0,5,1.2702348
1235180,21,1,5,1,0.125,5,1.2454332
1235180,21,1,6,1,0.75,6,1.1968242
1235180,21,1,7,1,-0.25,5,1.1498333
1235180,21,1,8,0,-0.75,1,1.0346609
1235180,21,1,9,1,0.25,1,1.0053289
1235180,21,1,10,1,-0.375,6,0.95549136
1235180,21,1,11,0,-0.125,6,0.81233644
1235180,21,1,12,1,-0.875,6,0.79569167
1235180,21,1,13,1,0.25,6,0.65034974
1235180,21,1,14,0,0.0,6,0.44656253
1235180,21,1,15,0,-0.625,6,0.35628372
1235180,21,1,16,1,0.375,6,0.32024276
1235180,21,1,17,0,-0.875,6,0.23864135
1235180,21,1,18,1,0.125,1,0.19663976
1235180,21,1,19,0,-0.5,6,0.060575336
1235180,21,1,20,1,0.0,6,-0.010616986
1235180,21,1,21,0,-1.0,6,-0.19180216
1235180,21,1,22,0,-0.125,6,-0.36253512
1235180,21,1,23,1,0.875,6,-0.464138
1235180,21,1,24,0,-1.0,6,-0.63113743
1235180,21,1,25,0,0.25,6,-0.7988833
1235180,21,1,26,0,0.375,1,-0.8949274
1235180,21,1,27,0,0.625,6,-0.92883885
1235180,21,1,28,0,-0.5,6,-0.87775904
1235180,21,1,29,0,-0.125,6,-0.8175498
1235180,21,1,30,1,1.0,6,-0.7192386
1235180,21,1,31,0,-0.5,6,-0.6978356
1235180,21,1,32,0,-0.5,6,-0.642976
1235180,21,1,33,1,0.125,6,-0.57504493
1235180,21,1,34,0,0.5,1,-0.6485915
1235180,21,1,35,1,0.75,6,-0.6141048
1235180,21,1,36,0,-0.375,6,-0.6514012
1235180,21,1,37,0,1.0,1,-0.6683717
1235180,21,1,38,0,0.875,4,-0.55075026
1235180,21,1,39,1,0.625,6,-0.29783142
1235180,21,1,40,0,-0.75,1,-0.12493639
1235180,21,1,41,0,0.5,6,0.08698777
1235180,21,1,42,1,-0.75,6,0.42514086
1235180,21,1,43,1,-0.375,6,0.61945885
1235180,21,1,44,1,-0.375,6,0.7153561
1235180,21,1,45,0,-0.25,6,0.71671355
1235180,21,1,46,0,-1.0,3,0.8245042
1235180,21,1,47,1,-0.25,6,0.9994538
1235180,21,1,48,1,-0.75,1,1.1091818
1235180,21,1,49,0,0.0,6,1.1016804
1235180,21,1,50,1,0.75,6,1.2540233
1235180,21,1,51,1,-0.875,1,1.3983316
1235180,21,1,52,1,1.0,6,1.4390085
1235180,21,1,53,1,-0.625,6,1.493173
1235180,21,1,54,1,-0.625,1,1.4663658
1235180,21,1,55,1,0.625,6,1.3753587
1235180,21,1,56,1,0.5,6,1.2714462
1235180,21,1,57,1,0.875,6,1.160457
1235180,21,1,58,1,0.5,1,1.0651656
1235180,21,1,59,1,0.75,6,0.93349135
1235180,21,1,60,0,-0.875,6,0.7989528
1235180,21,1,61,0,0.0,6,0.7228817
1235180,21,1,62,1,-0.25,1,0.77241033
1235180,21,1,63,0,-1.0,6,0.7436163
1235180,21,1,64,1,0.625,6,0.76121736
1235180,21,1,65,1,0.875,6,0.74410635
1235180,21,1,66,0,-0.625,6,0.72756314
1235180,21,1,67,1,0.375,6,0.78123206
1235180,21,1,68,1,0.125,6,0.80233413
1235180,21,1,69,1,0.875,6,0.7734938
1235180,21,1,70,1,1.0,6,0.7244392
1235180,21,1,71,1,0.5,6,0.66745114
1235180,21,1,72,0,-0.5,6,0.5735837
1235180,21,1,73,1,0.25,6,0.5632518
1235180,21,1,74,0,-0.375,6,0.49266824
1235180,21,1,75,0,-1.0,6,0.500851
1235180,21,1,76,0,-0.875,6,0.5548522
1235180,21,1,77,1,0.875,6,0.6485881
1235180,21,1,78,1,-0.625,6,0.72708863
1235180,21,1,79,0,-0.25,6,0.6796946
