IDcode,Age,Sex,Trial,Response,Stimulus,Confidence
1235563,28,1,32,1,56,4
1235563,28,1,33,1,56,5
1235563,28,1,34,0,32,3
1235563,28,1,35,1,16,5
1235563,28,1,36,1,56,5
1235563,28,1,37,1,56,5
1235563,28,1,38,0,48,3
1235563,28,1,39,1,64,6
1235563,28,1,40,0,-24,6
1235563,28,1,41,1,24,6
1235563,28,1,42,0,24,5
1235563,28,1,43,0,0,5
1235563,28,1,44,0,-40,6
1235563,28,1,45,0,-24,4
1235563,28,1,46,0,-48,6
1235563,28,1,47,0,32,3
1235563,28,1,48,0,-40,5
1235563,28,1,49,1,64,6
1235563,28,1,50,0,8,3
1235563,28,1,51,0,-56,6
1235563,28,1,52,1,48,3
1235563,28,1,53,1,48,6
1235563,28,1,54,0,-48,5
1235563,28,1,55,1,-24,3
1235563,28,1,56,1,8,5
1235563,28,1,57,1,16,5
1235563,28,1,58,1,40,5
1235563,28,1,59,0,-8,3
1235563,28,1,60,0,-32,5
1235563,28,1,61,0,-40,3
1235563,28,1,62,1,8,4
1235563,28,1,63,0,-8,5
1235563,28,1,64,0,0,5
1235563,28,1,65,0,-56,5
1235563,28,1,66,0,-32,5
1235563,28,1,67,0,-64,6
1235563,28,1,68,1,32,6
1235563,28,1,69,1,64,5
1235563,28,1,70,0,-40,6
1235563,28,1,71,0,-64,5
1235563,28,1,72,0,-56,5
1235563,28,1,73,0,-48,6
1235563,28,1,74,1,56,5
1235563,28,1,75,0,-16,5
1235563,28,1,76,1,-16,5
1235563,28,1,77,0,-8,3
1235563,28,1,78,1,16,4
1235563,28,1,79,1,64,5
1235563,28,1,80,0,-64,5
1235563,28,1,81,1,32,5
1235563,28,1,82,1,-56,4
1235563,28,1,83,0,0,3
1235563,28,1,84,1,16,4
1235563,28,1,85,1,56,5
1235563,28,1,86,1,56,3
1235563,28,1,87,1,56,4
1235563,28,1,88,0,-16,4
1235563,28,1,89,0,64,3
1235563,28,1,90,0,-24,5
1235563,28,1,91,1,8,5
1235563,28,1,92,0,-48,5
1235563,28,1,93,1,-40,3
1235563,28,1,94,0,-8,5
1235563,28,1,95,0,24,5
1235563,28,1,96,0,-24,5
1235563,28,1,97,0,-64,5
1235563,28,1,98,0,-48,5
1235563,28,1,99,0,-48,5
1235563,28,1,100,0,0,3
1235563,28,1,101,0,-32,5
1235563,28,1,102,0,-40,5
1235563,28,1,103,0,0,5
1235563,28,1,104,1,24,3
1235563,28,1,105,1,-24,4
1235563,28,1,106,1,-8,4
1235563,28,1,107,1,40,4
1235563,28,1,108,1,40,5
1235563,28,1,109,0,-56,2
1235563,28,1,110,1,48,4
1235563,28,1,111,0,-16,3
1235563,28,1,112,1,8,5
1235563,28,1,113,1,16,2
1235563,28,1,114,1,24,4
1235563,28,1,115,1,40,4
1235563,28,1,116,1,48,4
1235563,28,1,117,1,48,3
1235563,28,1,118,0,-32,4
1235563,28,1,119,1,48,1
1235563,28,1,120,0,-8,4
1235563,28,1,121,1,16,5
1235563,28,1,122,0,-32,5
1235563,28,1,123,0,8,4
1235563,28,1,124,1,24,5
1235563,28,1,125,1,64,5
1235563,28,1,126,0,-56,5
1235563,28,1,127,1,40,5
1235563,28,1,128,0,-24,5
1235563,28,1,129,0,-32,5
1235563,28,1,130,0,-40,5
1235563,28,1,131,0,8,5
1235563,28,1,132,1,32,4
1235563,28,1,133,0,32,3
1235563,28,1,134,0,0,5
1235563,28,1,135,0,-64,4
1235563,28,1,136,1,32,5
1235569,25,1,1,1,48,5
1235569,25,1,2,0,0,5
1235569,25,1,3,0,-40,6
1235569,25,1,4,1,24,6
1235569,25,1,5,0,-32,4
1235569,25,1,6,0,-40,4
1235569,25,1,7,0,40,5
1235569,25,1,8,0,-48,6
1235569,25,1,9,0,16,5
1235569,25,1,10,0,40,5
1235569,25,1,11,1,8,5
1235569,25,1,12,0,8,3
1235569,25,1,13,1,-56,4
1235569,25,1,14,0,-16,3
1235569,25,1,15,0,-32,5
1235569,25,1,16,1,0,5
1235569,25,1,17,0,-48,5
1235569,25,1,18,1,64,5
1235569,25,1,19,0,-8,5
1235569,25,1,20,1,32,6
1235569,25,1,21,1,32,6
1235569,25,1,22,0,-64,6
1235569,25,1,23,1,48,6
1235569,25,1,24,1,40,6
1235569,25,1,25,0,-24,4
1235569,25,1,26,0,24,5
1235569,25,1,27,1,16,5
1235569,25,1,28,0,24,5
1235569,25,1,29,1,64,6
1235569,25,1,30,0,64,5
1235569,25,1,31,0,32,5
1235569,25,1,32,0,-56,6
1235569,25,1,33,1,0,2
1235569,25,1,34,0,-64,6
1235569,25,1,35,1,8,6
1235569,25,1,36,0,-48,6
1235569,25,1,37,0,-48,6
1235569,25,1,38,0,-56,6
1235569,25,1,39,0,16,6
1235569,25,1,40,0,-56,6
1235569,25,1,41,1,56,6
1235569,25,1,42,1,56,6
1235569,25,1,43,1,56,6
1235569,25,1,44,1,64,6
1235569,25,1,45,0,-16,6
1235569,25,1,46,0,-64,6
1235569,25,1,47,1,40,6
1235569,25,1,48,0,-24,6
1235569,25,1,49,0,-24,6
1235569,25,1,50,0,48,6
1235569,25,1,51,0,-8,6
1235569,25,1,52,0,8,6
1235569,25,1,53,1,32,6
1235569,25,1,54,0,-8,6
1235569,25,1,55,1,-40,6
1235569,25,1,56,0,-32,6
1235569,25,1,57,1,48,6
1235569,25,1,58,1,0,6
1235569,25,1,59,0,-64,6
1235569,25,1,60,0,-16,6
1235569,25,1,61,0,-16,5
1235569,25,1,62,1,24,2
1235569,25,1,63,1,56,4
1235569,25,1,64,0,-24,6
1235569,25,1,65,0,-8,6
1235569,25,1,66,1,-40,6
1235569,25,1,67,0,16,6
1235569,25,1,68,0,-32,6
1235569,25,1,69,0,-64,6
1235569,25,1,70,0,-40,6
1235569,25,1,71,0,-8,6
1235569,25,1,72,1,-16,6
1235569,25,1,73,0,32,6
1235569,25,1,74,0,16,3
1235569,25,1,75,1,0,5
1235569,25,1,76,0,-24,6
1235569,25,1,77,0,-8,6
1235569,25,1,78,1,64,6
1235569,25,1,79,0,-32,5
1235569,25,1,80,1,-16,6
1235569,25,1,81,0,16,6
1235569,25,1,82,0,-48,6
1235569,25,1,83,1,-32,6
1235569,25,1,84,1,32,6
1235569,25,1,85,1,40,5
1235569,25,1,86,0,-40,6
1235569,25,1,87,0,-64,6
1235569,25,1,88,0,-48,6
1235569,25,1,89,0,16,6
1235569,25,1,90,0,-8,6
1235569,25,1,91,0,-56,6
1235569,25,1,92,1,-32,6
1235569,25,1,93,0,-40,6
1235569,25,1,94,1,56,6
1235569,25,1,95,1,32,5
1235569,25,1,96,1,24,5
1235569,25,1,97,1,8,6
1235569,25,1,98,1,0,1
1235569,25,1,99,1,-8,5
1235569,25,1,100,1,8,6
1235569,25,1,101,1,8,6
1235569,25,1,102,1,56,6
1235569,25,1,103,0,-32,6
1235569,25,1,104,0,-24,6
1235569,25,1,105,1,-56,5
1235569,25,1,106,0,0,6
1235569,25,1,107,0,48,6
1235569,25,1,108,1,40,6
1235569,25,1,109,1,56,6
1235569,25,1,110,0,-48,6
1235569,25,1,111,0,-56,6
1235569,25,1,112,1,-24,6
1235569,25,1,113,1,64,5
1235569,25,1,114,1,40,6
1235569,25,1,115,0,0,6
1235569,25,1,116,0,56,4
1235569,25,1,117,0,48,6
1235569,25,1,118,0,-24,6
1235569,25,1,119,1,48,5
1235569,25,1,120,0,-48,6
1235569,25,1,121,1,64,4
1235569,25,1,122,1,40,6
1235569,25,1,123,1,-40,6
1235569,25,1,124,0,16,6
1235569,25,1,125,0,24,6
1235569,25,1,126,1,64,6
1235569,25,1,127,0,-56,6
1235569,25,1,128,0,-16,6
1235569,25,1,129,0,-16,6
1235569,25,1,130,0,-64,6
1235569,25,1,131,0,48,6
1235569,25,1,132,0,-64,6
1235569,25,1,133,1,32,2
1235569,25,1,134,1,24,6
1235569,25,1,135,0,24,4
1235569,25,1,136,0,8,6
1235570,23,1,1,1,-32,4
1235570,23,1,2,1,0,6
1235570,23,1,3,1,-32,5
1235570,23,1,4,0,24,6
1235570,23,1,5,1,56,6
1235570,23,1,6,1,-8,6
1235570,23,1,7,0,-64,6
1235570,23,1,8,1,56,6
1235570,23,1,9,1,56,5
1235570,23,1,10,0,-56,6
1235570,23,1,11,0,16,4
1235570,23,1,12,0,48,5
1235570,23,1,13,1,16,2
1235570,23,1,14,1,40,6
1235570,23,1,15,0,-48,3
1235570,23,1,16,1,64,5
1235570,23,1,17,0,-32,3
1235570,23,1,18,1,48,5
1235570,23,1,19,1,-8,3
1235570,23,1,20,0,-24,4
1235570,23,1,21,0,32,6
1235570,23,1,22,0,-24,6
1235570,23,1,23,0,8,6
1235570,23,1,24,0,40,3
1235570,23,1,25,0,-40,6
1235570,23,1,26,0,-40,6
1235570,23,1,27,1,24,5
1235570,23,1,28,0,32,5
1235570,23,1,29,1,24,6
1235570,23,1,30,1,32,6
1235570,23,1,31,0,40,5
1235570,23,1,32,0,-40,6
1235570,23,1,33,0,-56,6
1235570,23,1,34,0,-48,6
1235570,23,1,35,0,16,4
1235570,23,1,36,1,8,4
1235570,23,1,37,0,-56,6
1235570,23,1,38,0,-24,6
1235570,23,1,39,0,0,6
1235570,23,1,40,0,-16,6
1235570,23,1,41,0,-16,6
1235570,23,1,42,0,-16,5
1235570,23,1,43,0,0,6
1235570,23,1,44,0,-64,5
1235570,23,1,45,0,8,5
1235570,23,1,46,0,-8,4
1235570,23,1,47,1,32,5
1235570,23,1,48,0,-48,6
1235570,23,1,49,0,-64,6
1235570,23,1,50,0,-64,6
1235570,23,1,51,0,0,6
1235570,23,1,52,0,-24,6
1235570,23,1,53,1,24,5
1235570,23,1,54,0,-40,5
1235570,23,1,55,1,-16,5
1235570,23,1,56,1,64,6
1235570,23,1,57,1,56,6
1235570,23,1,58,0,-56,6
1235570,23,1,59,1,48,5
1235570,23,1,60,0,-8,5
1235570,23,1,61,0,-32,6
1235570,23,1,62,1,64,6
1235570,23,1,63,1,40,6
1235570,23,1,64,0,-48,4
1235570,23,1,65,1,16,5
1235570,23,1,66,1,64,6
1235570,23,1,67,1,8,6
1235570,23,1,68,1,48,6
1235570,23,1,69,0,-40,5
1235570,23,1,70,0,0,6
1235570,23,1,71,0,-8,5
1235570,23,1,72,1,40,5
1235570,23,1,73,1,16,5
1235570,23,1,74,0,-56,5
1235570,23,1,75,1,8,5
1235570,23,1,76,0,-64,6
1235570,23,1,77,1,48,6
1235570,23,1,78,0,-56,5
1235570,23,1,79,0,16,4
1235570,23,1,80,0,-32,6
1235570,23,1,81,0,-64,6
1235570,23,1,82,0,-24,6
1235570,23,1,83,1,-8,4
1235570,23,1,84,1,48,5
1235570,23,1,85,1,32,4
1235570,23,1,86,0,-16,5
1235570,23,1,87,0,-40,4
1235570,23,1,88,0,-24,6
1235570,23,1,89,1,64,6
1235570,23,1,90,0,-24,5
1235570,23,1,91,1,24,5
1235570,23,1,92,1,32,5
1235570,23,1,93,1,0,6
1235570,23,1,94,1,8,6
1235570,23,1,95,0,0,3
1235570,23,1,96,0,56,6
1235570,23,1,97,0,-40,6
1235570,23,1,98,1,40,5
1235570,23,1,99,1,64,6
1235570,23,1,100,1,8,5
1235570,23,1,101,0,-32,5
1235570,23,1,102,1,0,4
1235570,23,1,103,1,32,5
1235570,23,1,104,0,-16,5
1235570,23,1,105,0,-48,5
1235570,23,1,106,1,24,5
1235570,23,1,107,1,48,5
1235570,23,1,108,1,16,5
1235570,23,1,109,1,40,6
1235570,23,1,110,1,24,3
1235570,23,1,111,1,56,6
1235570,23,1,112,0,8,4
1235570,23,1,113,1,56,6
1235570,23,1,114,0,-48,6
1235570,23,1,115,0,-56,6
1235570,23,1,116,1,64,6
1235570,23,1,117,0,-48,5
1235570,23,1,118,1,56,5
1235570,23,1,119,0,-32,6
1235570,23,1,120,1,32,6
1235570,23,1,121,1,64,6
1235570,23,1,122,0,-16,5
1235570,23,1,123,0,-16,5
1235570,23,1,124,0,-40,6
1235570,23,1,125,0,-32,5
1235570,23,1,126,0,-8,4
1235570,23,1,127,1,48,5
1235570,23,1,128,0,-64,6
1235570,23,1,129,0,16,6
1235570,23,1,130,1,40,6
1235570,23,1,131,0,-64,6
1235570,23,1,132,0,-8,5
1235570,23,1,133,1,24,5
1235570,23,1,134,0,-48,5
1235570,23,1,135,0,-56,5
1235570,23,1,136,0,-24,5
1235571,27,1,1,0,-16,3
1235571,27,1,2,1,16,6
1235571,27,1,3,1,-16,5
1235571,27,1,4,1,8,5
1235571,27,1,5,1,0,4
1235571,27,1,6,1,40,4
1235571,27,1,7,1,-40,4
1235571,27,1,8,0,-48,2
1235571,27,1,9,1,24,6
1235571,27,1,10,0,-48,6
1235571,27,1,11,0,-48,6
1235571,27,1,12,0,-64,6
1235571,27,1,13,1,24,4
1235571,27,1,14,1,32,5
1235571,27,1,15,0,-64,6
1235571,27,1,16,0,-32,3
1235571,27,1,17,1,56,6
1235571,27,1,18,0,-32,5
1235571,27,1,19,1,64,6
1235571,27,1,20,0,16,5
1235571,27,1,21,0,-24,2
1235571,27,1,22,0,-56,6
1235571,27,1,23,1,32,6
1235571,27,1,24,0,-8,3
1235571,27,1,25,0,-56,6
1235571,27,1,26,0,-56,6
1235571,27,1,27,0,-24,6
1235571,27,1,28,1,-16,5
1235571,27,1,29,0,-8,5
1235571,27,1,30,1,32,1
1235571,27,1,31,1,64,6
1235571,27,1,32,0,-16,3
1235571,27,1,33,1,64,6
1235571,27,1,34,0,40,3
1235571,27,1,35,0,-56,6
1235571,27,1,36,1,56,6
1235571,27,1,37,0,24,4
1235571,27,1,38,0,40,3
1235571,27,1,39,0,-64,6
1235571,27,1,40,1,32,5
1235571,27,1,41,1,24,5
1235571,27,1,42,0,16,3
1235571,27,1,43,0,-24,4
1235571,27,1,44,0,-64,6
1235571,27,1,45,0,-40,6
1235571,27,1,46,0,0,4
1235571,27,1,47,1,64,5
1235571,27,1,48,0,8,4
1235571,27,1,49,0,8,2
1235571,27,1,50,0,-24,4
1235571,27,1,51,0,0,4
1235571,27,1,52,1,56,6
1235571,27,1,53,0,16,3
1235571,27,1,54,0,-32,6
1235571,27,1,55,0,-40,6
1235571,27,1,56,0,48,2
1235571,27,1,57,1,48,6
1235571,27,1,58,1,40,6
1235571,27,1,59,0,48,3
1235571,27,1,60,0,-8,5
1235571,27,1,61,0,-48,6
1235571,27,1,62,1,8,5
1235571,27,1,63,1,48,6
1235571,27,1,64,0,0,2
1235571,27,1,65,0,-40,6
1235571,27,1,66,1,56,6
1235571,27,1,67,0,-8,6
1235571,27,1,68,0,-32,6
1235571,27,1,69,0,-56,4
1235571,27,1,70,0,-24,6
1235571,27,1,71,1,8,3
1235571,27,1,72,0,-48,6
1235571,27,1,73,1,24,4
1235571,27,1,74,1,24,4
1235571,27,1,75,0,-16,3
1235571,27,1,76,0,-24,4
1235571,27,1,77,0,-64,5
1235571,27,1,78,0,-56,6
1235571,27,1,79,1,-16,3
1235571,27,1,80,0,0,3
1235571,27,1,81,0,-24,6
1235571,27,1,82,1,8,4
1235571,27,1,83,0,40,3
1235571,27,1,84,1,56,6
1235571,27,1,85,1,-8,3
1235571,27,1,86,1,64,6
1235571,27,1,87,0,-32,6
1235571,27,1,88,1,16,4
1235571,27,1,89,0,-16,3
1235571,27,1,90,0,-32,4
1235571,27,1,91,0,-8,4
1235571,27,1,92,1,16,4
1235571,27,1,93,0,-64,6
1235571,27,1,94,1,32,2
1235571,27,1,95,1,32,6
1235571,27,1,96,1,48,6
1235571,27,1,97,1,48,6
1235571,27,1,98,0,8,3
1235571,27,1,99,1,56,6
1235571,27,1,100,1,0,4
1235571,27,1,101,1,0,6
1235571,27,1,102,1,56,6
1235571,27,1,103,0,-8,3
1235571,27,1,104,1,8,4
1235571,27,1,105,0,-48,5
1235571,27,1,106,0,-64,6
1235571,27,1,107,1,64,6
1235571,27,1,108,0,-56,6
1235571,27,1,109,0,-48,6
1235571,27,1,110,0,-56,6
1235571,27,1,111,0,-8,6
1235571,27,1,112,1,48,6
1235571,27,1,113,0,0,6
1235571,27,1,114,0,-24,6
1235571,27,1,115,1,40,6
1235571,27,1,116,0,32,4
1235571,27,1,117,0,-32,6
1235571,27,1,118,1,48,6
1235571,27,1,119,0,-48,6
1235571,27,1,120,0,-32,6
1235571,27,1,121,0,-40,6
1235571,27,1,122,1,24,4
1235571,27,1,123,1,24,6
1235571,27,1,124,0,-40,2
1235571,27,1,125,0,-40,6
1235571,27,1,126,0,40,4
1235571,27,1,127,0,40,4
1235571,27,1,128,1,56,6
1235571,27,1,129,0,-40,5
1235571,27,1,130,1,32,6
1235571,27,1,131,1,64,6
1235571,27,1,132,1,64,6
1235571,27,1,133,0,-64,6
1235571,27,1,134,0,-16,4
1235571,27,1,135,1,16,6
1235571,27,1,136,1,16,6
1235572,25,1,1,1,8,5
1235572,25,1,2,0,16,5
1235572,25,1,3,0,-48,6
1235572,25,1,4,0,-40,6
1235572,25,1,5,0,16,6
1235572,25,1,6,1,56,6
1235572,25,1,7,1,64,6
1235572,25,1,8,0,-40,6
1235572,25,1,9,0,-32,6
1235572,25,1,10,1,0,6
1235572,25,1,11,1,56,6
1235572,25,1,12,1,64,6
1235572,25,1,13,0,-16,6
1235572,25,1,14,0,8,6
1235572,25,1,15,0,-16,6
1235572,25,1,16,1,32,6
1235572,25,1,17,0,-64,6
1235572,25,1,18,1,24,6
1235572,25,1,19,1,32,6
1235572,25,1,20,0,-24,6
1235572,25,1,21,1,64,6
1235572,25,1,22,0,-56,6
1235572,25,1,23,1,48,6
1235572,25,1,24,0,0,6
1235572,25,1,25,0,-40,6
1235572,25,1,26,0,24,6
1235572,25,1,27,0,-48,6
1235572,25,1,28,0,32,6
1235572,25,1,29,1,40,6
1235572,25,1,30,0,-48,6
1235572,25,1,31,0,-56,6
1235572,25,1,32,1,24,6
1235572,25,1,33,1,56,6
1235572,25,1,34,0,-32,6
1235572,25,1,35,1,48,6
1235572,25,1,36,0,40,6
1235572,25,1,37,0,-32,6
1235572,25,1,38,1,-8,6
1235572,25,1,39,1,64,6
1235572,25,1,40,0,-24,6
1235572,25,1,41,1,16,6
1235572,25,1,42,0,-64,6
1235572,25,1,43,0,-48,6
1235572,25,1,44,0,-64,6
1235572,25,1,45,0,-8,6
1235572,25,1,46,0,-40,6
1235572,25,1,47,0,-16,6
1235572,25,1,48,0,-24,6
1235572,25,1,49,0,-8,6
1235572,25,1,50,0,48,6
1235572,25,1,51,0,32,6
1235572,25,1,52,0,-32,6
1235572,25,1,53,1,16,6
1235572,25,1,54,0,-8,6
1235572,25,1,55,1,56,6
1235572,25,1,56,0,-24,6
1235572,25,1,57,1,0,6
1235572,25,1,58,1,8,6
1235572,25,1,59,1,48,6
1235572,25,1,60,0,-16,6
1235572,25,1,61,1,40,6
1235572,25,1,62,1,40,6
1235572,25,1,63,1,8,6
1235572,25,1,64,1,24,6
1235572,25,1,65,0,-64,6
1235572,25,1,66,0,-56,6
1235572,25,1,67,1,0,6
1235572,25,1,68,0,-56,6
1235572,25,1,69,1,16,6
1235572,25,1,70,0,32,6
1235572,25,1,71,0,40,6
1235572,25,1,72,0,-64,6
1235572,25,1,73,0,-56,6
1235572,25,1,74,0,-64,6
1235572,25,1,75,0,-16,6
1235572,25,1,76,0,-40,6
1235572,25,1,77,0,64,6
1235572,25,1,78,0,-8,6
1235572,25,1,79,1,56,6
1235572,25,1,80,0,-40,6
1235572,25,1,81,0,-16,6
1235572,25,1,82,0,-56,6
1235572,25,1,83,0,32,6
1235572,25,1,84,0,32,6
1235572,25,1,85,0,8,6
1235572,25,1,86,0,8,6
1235572,25,1,87,0,-32,6
1235572,25,1,88,0,24,6
1235572,25,1,89,0,0,6
1235572,25,1,90,0,-48,6
1235572,25,1,91,0,-16,6
1235572,25,1,92,0,-32,6
1235572,25,1,93,0,48,6
1235572,25,1,94,0,-32,6
1235572,25,1,95,0,16,6
1235572,25,1,96,0,24,6
1235572,25,1,97,0,-64,6
1235572,25,1,98,1,64,6
1235572,25,1,99,1,48,6
1235572,25,1,100,0,-64,6
1235572,25,1,101,1,48,6
1235572,25,1,102,0,-48,6
1235572,25,1,103,0,-32,6
1235572,25,1,104,1,24,6
1235572,25,1,105,0,-56,6
1235572,25,1,106,0,8,6
1235572,25,1,107,0,-24,6
1235572,25,1,108,0,-40,6
1235572,25,1,109,0,48,6
1235572,25,1,110,0,-24,6
1235572,25,1,111,1,24,6
1235572,25,1,112,0,-8,6
1235572,25,1,113,0,16,6
1235572,25,1,114,0,0,6
1235572,25,1,115,1,56,6
1235572,25,1,116,0,40,6
1235572,25,1,117,1,0,6
1235572,25,1,118,0,-56,6
1235572,25,1,119,0,-24,6
1235572,25,1,120,0,8,6
1235572,25,1,121,1,64,6
1235572,25,1,122,1,16,6
1235572,25,1,123,1,-24,6
1235572,25,1,124,1,0,6
1235572,25,1,125,1,-8,6
1235572,25,1,126,0,-40,6
1235572,25,1,127,1,40,6
1235572,25,1,128,1,64,6
1235572,25,1,129,1,32,6
1235572,25,1,130,1,-48,6
1235572,25,1,131,1,40,6
1235572,25,1,132,1,-8,6
1235572,25,1,133,0,-16,6
1235572,25,1,134,0,-48,6
1235572,25,1,135,1,56,6
1235572,25,1,136,1,56,6
1235577,20,1,1,0,-40,3
1235577,20,1,2,0,-40,5
1235577,20,1,3,1,24,2
1235577,20,1,4,0,8,2
1235577,20,1,5,0,-56,5
1235577,20,1,6,1,32,4
1235577,20,1,7,1,0,1
1235577,20,1,8,0,0,3
1235577,20,1,9,0,24,1
1235577,20,1,10,0,-56,5
1235577,20,1,11,1,32,4
1235577,20,1,12,1,-8,3
1235577,20,1,13,1,32,5
1235577,20,1,14,0,-32,2
1235577,20,1,15,0,-64,4
1235577,20,1,16,1,56,4
1235577,20,1,17,0,-48,2
1235577,20,1,18,0,-32,2
1235577,20,1,19,1,24,5
1235577,20,1,20,1,40,6
1235577,20,1,21,0,-8,3
1235577,20,1,22,1,48,6
1235577,20,1,23,0,-8,2
1235577,20,1,24,1,48,5
1235577,20,1,25,1,32,5
1235577,20,1,26,1,48,4
1235577,20,1,27,0,-40,3
1235577,20,1,28,0,-24,1
1235577,20,1,29,0,0,2
1235577,20,1,30,1,40,1
1235577,20,1,31,0,8,2
1235577,20,1,32,1,16,2
1235577,20,1,33,0,-24,4
1235577,20,1,34,1,40,4
1235577,20,1,35,1,64,4
1235577,20,1,36,0,8,2
1235577,20,1,37,0,-56,3
1235577,20,1,38,0,-32,5
1235577,20,1,39,0,-16,4
1235577,20,1,40,1,16,2
1235577,20,1,41,0,-40,6
1235577,20,1,42,1,16,3
1235577,20,1,43,1,-16,3
1235577,20,1,44,1,24,4
1235577,20,1,45,0,0,4
1235577,20,1,46,0,-24,1
1235577,20,1,47,0,-64,6
1235577,20,1,48,0,-56,4
1235577,20,1,49,0,16,4
1235577,20,1,50,1,40,5
1235577,20,1,51,0,-16,3
1235577,20,1,52,0,-16,2
1235577,20,1,53,1,56,4
1235577,20,1,54,1,48,5
1235577,20,1,55,1,64,5
1235577,20,1,56,1,-8,2
1235577,20,1,57,1,56,3
1235577,20,1,58,0,-48,2
1235577,20,1,59,0,-24,1
1235577,20,1,60,1,8,2
1235577,20,1,61,0,-64,6
1235577,20,1,62,1,64,6
1235577,20,1,63,0,-64,4
1235577,20,1,64,0,-48,3
1235577,20,1,65,0,-48,4
1235577,20,1,66,1,56,4
1235577,20,1,67,0,-32,3
1235577,20,1,68,1,64,6
1235577,20,1,69,1,16,3
1235577,20,1,70,1,64,5
1235577,20,1,71,0,-64,5
1235577,20,1,72,0,-32,4
1235577,20,1,73,0,-8,5
1235577,20,1,74,0,0,3
1235577,20,1,75,1,40,4
1235577,20,1,76,0,-48,5
1235577,20,1,77,1,40,4
1235577,20,1,78,0,-32,4
1235577,20,1,79,0,8,2
1235577,20,1,80,0,-32,3
1235577,20,1,81,0,-48,1
1235577,20,1,82,0,-32,2
1235577,20,1,83,0,-40,2
1235577,20,1,84,0,-8,3
1235577,20,1,85,1,-48,1
1235577,20,1,86,0,-8,2
1235577,20,1,87,1,24,4
1235577,20,1,88,1,56,6
1235577,20,1,89,1,24,4
1235577,20,1,90,1,8,3
1235577,20,1,91,0,-16,2
1235577,20,1,92,1,32,4
1235577,20,1,93,0,32,4
1235577,20,1,94,0,-56,4
1235577,20,1,95,0,48,4
1235577,20,1,96,1,56,4
1235577,20,1,97,0,-16,4
1235577,20,1,98,0,-56,6
1235577,20,1,99,1,0,3
1235577,20,1,100,1,48,3
1235577,20,1,101,1,40,5
1235577,20,1,102,1,-24,3
1235577,20,1,103,1,24,2
1235577,20,1,104,1,64,4
1235577,20,1,105,0,-64,4
1235577,20,1,106,1,24,1
1235577,20,1,107,1,0,1
1235577,20,1,108,1,64,5
1235577,20,1,109,1,16,4
1235577,20,1,110,0,-64,4
1235577,20,1,111,0,-56,6
1235577,20,1,112,0,8,4
1235577,20,1,113,1,48,1
1235577,20,1,114,1,40,1
1235577,20,1,115,1,-8,1
1235577,20,1,116,0,-16,2
1235577,20,1,117,0,-64,3
1235577,20,1,118,0,-40,5
1235577,20,1,119,0,0,4
1235577,20,1,120,1,48,5
1235577,20,1,121,1,-24,4
1235577,20,1,122,0,-40,4
1235577,20,1,123,1,56,5
1235577,20,1,124,0,-40,5
1235577,20,1,125,1,32,4
1235577,20,1,126,0,-48,4
1235577,20,1,127,1,-16,5
1235577,20,1,128,1,64,5
1235577,20,1,129,1,56,4
1235577,20,1,130,0,-24,3
1235577,20,1,131,0,-56,4
1235577,20,1,132,1,32,4
1235577,20,1,133,1,8,1
1235577,20,1,134,1,16,2
1235577,20,1,135,1,16,1
1235577,20,1,136,1,-24,1
1235580,20,1,1,0,-64,6
1235580,20,1,2,0,56,1
1235580,20,1,3,0,-40,6
1235580,20,1,4,0,-24,6
1235580,20,1,5,0,0,1
1235580,20,1,6,1,64,1
1235580,20,1,7,0,-48,6
1235580,20,1,8,0,24,2
1235580,20,1,9,0,32,1
1235580,20,1,10,0,56,1
1235580,20,1,11,0,64,1
1235580,20,1,12,0,-48,5
1235580,20,1,13,0,32,4
1235580,20,1,14,0,-56,6
1235580,20,1,15,0,-64,6
1235580,20,1,16,0,-56,6
1235580,20,1,17,1,16,4
1235580,20,1,18,0,-16,4
1235580,20,1,19,0,24,4
1235580,20,1,20,1,56,6
1235580,20,1,21,1,64,5
1235580,20,1,22,0,-56,1
1235580,20,1,23,0,0,1
1235580,20,1,24,0,-16,4
1235580,20,1,25,1,16,1
1235580,20,1,26,1,32,4
1235580,20,1,27,1,-8,1
1235580,20,1,28,1,48,6
1235580,20,1,29,0,-48,1
1235580,20,1,30,0,8,1
1235580,20,1,31,0,-40,4
1235580,20,1,32,1,-32,1
1235580,20,1,33,1,-32,1
1235580,20,1,34,0,-24,4
1235580,20,1,35,0,-8,1
1235580,20,1,36,1,40,1
1235580,20,1,37,0,-32,1
1235580,20,1,38,1,8,4
1235580,20,1,39,0,64,1
1235580,20,1,40,0,-32,1
1235580,20,1,41,1,16,4
1235580,20,1,42,1,48,6
1235580,20,1,43,1,8,3
1235580,20,1,44,0,-24,6
1235580,20,1,45,1,0,1
1235580,20,1,46,1,0,1
1235580,20,1,47,1,48,5
1235580,20,1,48,0,-40,1
1235580,20,1,49,0,-64,6
1235580,20,1,50,0,-24,6
1235580,20,1,51,1,-8,2
1235580,20,1,52,0,-48,6
1235580,20,1,53,1,32,1
1235580,20,1,54,1,40,1
1235580,20,1,55,0,-16,5
1235580,20,1,56,1,24,1
1235580,20,1,57,0,-56,6
1235580,20,1,58,0,-64,6
1235580,20,1,59,0,-16,1
1235580,20,1,60,1,40,5
1235580,20,1,61,1,56,6
1235580,20,1,62,0,-40,6
1235580,20,1,63,1,48,6
